timestamp,regiao,consumo,capacidade,prioridade,custo
2026-01-11T10:00:00,Centro-Oeste,623.02,1271.47,2,167.32
2026-01-11T11:00:00,Centro-Oeste,669.26,1291.25,1,190.03
2026-01-11T12:00:00,Centro-Oeste,707.98,1298.0,4,168.2
2026-01-11T13:00:00,Centro-Oeste,728.61,1291.25,2,171.28
2026-01-11T14:00:00,Centro-Oeste,776.44,1271.47,1,194.41
2026-01-11T15:00:00,Centro-Oeste,823.54,1240.01,3,191.01
2026-01-11T16:00:00,Centro-Oeste,802.13,1199.0,3,188.86
2026-01-11T17:00:00,Centro-Oeste,850.19,1151.25,1,193.95
2026-01-11T18:00:00,Centro-Oeste,947.49,1100.0,3,222.05
2026-01-11T19:00:00,Centro-Oeste,953.34,1100.0,2,244.38
2026-01-11T20:00:00,Centro-Oeste,939.28,1100.0,2,218.1
2026-01-11T21:00:00,Centro-Oeste,934.05,1100.0,3,217.67
2026-01-11T22:00:00,Centro-Oeste,815.63,1100.0,2,171.13
2026-01-11T23:00:00,Centro-Oeste,799.28,1100.0,2,185.82
2026-01-12T00:00:00,Centro-Oeste,843.9,1100.0,2,187.8
2026-01-12T01:00:00,Centro-Oeste,755.03,1100.0,1,176.78
2026-01-12T02:00:00,Centro-Oeste,725.33,1100.0,3,183.25
2026-01-12T03:00:00,Centro-Oeste,685.48,1100.0,3,179.75
2026-01-12T04:00:00,Centro-Oeste,672.12,1100.0,1,178.33
2026-01-12T05:00:00,Centro-Oeste,653.04,1100.0,2,187.03
2026-01-12T06:00:00,Centro-Oeste,603.85,1100.0,2,177.54
2026-01-12T07:00:00,Centro-Oeste,608.21,1013.1,1,186.65
2026-01-12T08:00:00,Centro-Oeste,605.38,1055.12,2,189.86
2026-01-12T09:00:00,Centro-Oeste,620.61,1091.21,3,170.5
2026-01-12T10:00:00,Centro-Oeste,645.6,1118.9,2,173.52
2026-01-12T11:00:00,Centro-Oeste,666.01,1291.25,2,177.76
2026-01-12T12:00:00,Centro-Oeste,782.03,1298.0,2,171.43
2026-01-12T13:00:00,Centro-Oeste,735.93,1291.25,3,188.5
2026-01-12T14:00:00,Centro-Oeste,945.07,1271.47,1,184.9
2026-01-12T15:00:00,Centro-Oeste,912.57,1240.01,3,173.43
2026-01-12T16:00:00,Centro-Oeste,966.49,1199.0,3,201.24
2026-01-12T17:00:00,Centro-Oeste,1032.58,1151.25,3,266.39
2026-01-12T18:00:00,Centro-Oeste,1162.57,1100.0,2,564.39
2026-01-12T19:00:00,Centro-Oeste,1105.8,1100.0,3,448.18
2026-01-12T20:00:00,Centro-Oeste,1048.84,1100.0,3,353.7
2026-01-12T21:00:00,Centro-Oeste,1162.91,1100.0,1,584.98
2026-01-12T22:00:00,Centro-Oeste,1082.32,1100.0,2,413.68
2026-01-12T23:00:00,Centro-Oeste,991.25,1100.0,3,275.6
2026-01-13T00:00:00,Centro-Oeste,961.52,1100.0,3,242.62
2026-01-13T01:00:00,Centro-Oeste,811.03,1100.0,1,194.74
2026-01-13T02:00:00,Centro-Oeste,852.15,1100.0,2,174.86
2026-01-13T03:00:00,Centro-Oeste,788.88,1100.0,2,177.24
2026-01-13T04:00:00,Centro-Oeste,705.97,1100.0,3,169.59
2026-01-13T05:00:00,Centro-Oeste,754.13,1100.0,2,181.74
2026-01-13T06:00:00,Centro-Oeste,699.81,1100.0,4,191.62
2026-01-13T07:00:00,Centro-Oeste,682.21,1151.25,1,168.06
2026-01-13T08:00:00,Centro-Oeste,633.9,1199.0,3,165.24
2026-01-13T09:00:00,Centro-Oeste,683.73,1240.01,2,179.95
2026-01-13T10:00:00,Centro-Oeste,699.96,1271.47,2,173.61
2026-01-13T11:00:00,Centro-Oeste,750.11,1291.25,3,187.09
2026-01-13T12:00:00,Centro-Oeste,834.59,1298.0,3,174.8
2026-01-13T13:00:00,Centro-Oeste,864.02,1291.25,3,178.73
2026-01-13T14:00:00,Centro-Oeste,929.7,1271.47,1,182.68
2026-01-13T15:00:00,Centro-Oeste,1021.53,1240.01,3,198.52
2026-01-13T16:00:00,Centro-Oeste,1000.61,1199.0,2,211.89
2026-01-13T17:00:00,Centro-Oeste,1036.03,1151.25,2,276.95
2026-01-13T18:00:00,Centro-Oeste,1151.21,1100.0,2,552.63
2026-01-13T19:00:00,Centro-Oeste,1184.67,1100.0,3,635.3
2026-01-13T20:00:00,Centro-Oeste,1177.59,1100.0,2,606.51
2026-01-13T21:00:00,Centro-Oeste,1134.63,1100.0,4,520.91
2026-01-13T22:00:00,Centro-Oeste,968.51,1100.0,3,255.75
2026-01-13T23:00:00,Centro-Oeste,973.99,1100.0,3,264.74
2026-01-14T00:00:00,Centro-Oeste,861.83,1100.0,3,176.19
2026-01-14T01:00:00,Centro-Oeste,832.1,1100.0,2,181.04
2026-01-14T02:00:00,Centro-Oeste,778.65,1100.0,3,168.68
2026-01-14T03:00:00,Centro-Oeste,740.22,1100.0,1,183.33
2026-01-14T04:00:00,Centro-Oeste,764.09,1100.0,2,171.61
2026-01-14T05:00:00,Centro-Oeste,707.8,1100.0,3,178.43
2026-01-14T06:00:00,Centro-Oeste,691.67,1100.0,4,182.98
2026-01-14T07:00:00,Centro-Oeste,677.2,1151.25,4,192.61
2026-01-14T08:00:00,Centro-Oeste,619.46,1199.0,2,165.99
2026-01-14T09:00:00,Centro-Oeste,691.2,1240.01,2,190.38
2026-01-14T10:00:00,Centro-Oeste,721.07,1271.47,2,183.39
2026-01-14T11:00:00,Centro-Oeste,739.36,1291.25,1,171.31
2026-01-14T12:00:00,Centro-Oeste,783.45,1298.0,2,186.46
2026-01-14T13:00:00,Centro-Oeste,901.92,1291.25,1,176.07
2026-01-14T14:00:00,Centro-Oeste,1002.88,1271.47,1,171.63
2026-01-14T15:00:00,Centro-Oeste,976.61,1240.01,3,185.46
2026-01-14T16:00:00,Centro-Oeste,1092.18,1199.0,1,297.1
2026-01-14T17:00:00,Centro-Oeste,988.1,1151.25,2,218.51
2026-01-14T18:00:00,Centro-Oeste,1248.07,1100.0,1,812.99
2026-01-14T19:00:00,Centro-Oeste,1160.08,1100.0,1,561.89
2026-01-14T20:00:00,Centro-Oeste,1138.76,1100.0,3,508.87
2026-01-14T21:00:00,Centro-Oeste,1164.84,1100.0,2,577.11
2026-01-14T22:00:00,Centro-Oeste,992.96,1100.0,3,264.29
2026-01-14T23:00:00,Centro-Oeste,1004.64,1100.0,2,301.95
2026-01-15T00:00:00,Centro-Oeste,901.02,1100.0,2,203.04
2026-01-15T01:00:00,Centro-Oeste,858.9,1100.0,4,183.93
2026-01-15T02:00:00,Centro-Oeste,798.84,1100.0,2,172.27
2026-01-15T03:00:00,Centro-Oeste,761.5,1100.0,3,166.92
2026-01-15T04:00:00,Centro-Oeste,768.86,1100.0,2,183.74
2026-01-15T05:00:00,Centro-Oeste,677.99,1100.0,3,186.84
2026-01-15T06:00:00,Centro-Oeste,705.63,1100.0,1,192.28
2026-01-15T07:00:00,Centro-Oeste,674.99,1151.25,2,191.26
2026-01-15T08:00:00,Centro-Oeste,661.03,1199.0,2,183.87
2026-01-15T09:00:00,Centro-Oeste,742.74,1240.01,2,173.94
2026-01-15T10:00:00,Centro-Oeste,785.63,1271.47,2,185.07
2026-01-15T11:00:00,Centro-Oeste,777.7,1291.25,2,186.52
2026-01-15T12:00:00,Centro-Oeste,822.61,1298.0,3,178.95
2026-01-15T13:00:00,Centro-Oeste,856.71,1291.25,1,184.59
2026-01-15T14:00:00,Centro-Oeste,863.2,1271.47,2,182.97
2026-01-15T15:00:00,Centro-Oeste,951.74,1240.01,2,175.79
2026-01-15T16:00:00,Centro-Oeste,997.83,1199.0,2,205.24
2026-01-15T17:00:00,Centro-Oeste,1080.18,1151.25,1,342.34
2026-01-15T18:00:00,Centro-Oeste,1050.21,1100.0,2,357.15
2026-01-15T19:00:00,Centro-Oeste,1107.15,1100.0,3,465.51
2026-01-15T20:00:00,Centro-Oeste,1146.63,1100.0,1,533.03
2026-01-15T21:00:00,Centro-Oeste,1136.06,1100.0,2,529.23
2026-01-15T22:00:00,Centro-Oeste,937.8,1100.0,2,235.07
2026-01-15T23:00:00,Centro-Oeste,1011.24,1100.0,2,285.72
2026-01-16T00:00:00,Centro-Oeste,893.2,1100.0,2,193.91
2026-01-16T01:00:00,Centro-Oeste,873.18,1100.0,1,174.19
2026-01-16T02:00:00,Centro-Oeste,806.69,1100.0,3,167.53
2026-01-16T03:00:00,Centro-Oeste,748.37,1100.0,3,165.0
2026-01-16T04:00:00,Centro-Oeste,733.3,1100.0,2,170.65
2026-01-16T05:00:00,Centro-Oeste,712.77,1100.0,2,176.78
2026-01-16T06:00:00,Centro-Oeste,696.47,1100.0,2,176.19
2026-01-16T07:00:00,Centro-Oeste,692.45,1151.25,2,194.69
2026-01-16T08:00:00,Centro-Oeste,655.67,1199.0,2,189.43
2026-01-16T09:00:00,Centro-Oeste,719.68,1240.01,2,186.35
2026-01-16T10:00:00,Centro-Oeste,736.66,1271.47,1,176.19
2026-01-16T11:00:00,Centro-Oeste,802.47,1291.25,2,171.79
2026-01-16T12:00:00,Centro-Oeste,709.89,1298.0,4,169.36
2026-01-16T13:00:00,Centro-Oeste,779.46,1291.25,4,186.24
2026-01-16T14:00:00,Centro-Oeste,814.47,1271.47,3,169.98
2026-01-16T15:00:00,Centro-Oeste,820.9,1240.01,4,186.76
2026-01-16T16:00:00,Centro-Oeste,939.55,1199.0,2,196.8
2026-01-16T17:00:00,Centro-Oeste,962.53,1151.25,2,226.0
2026-01-16T18:00:00,Centro-Oeste,1018.8,1100.0,2,320.12
2026-01-16T19:00:00,Centro-Oeste,1055.38,1100.0,3,359.87
2026-01-16T20:00:00,Centro-Oeste,1022.45,1100.0,2,313.03
2026-01-16T21:00:00,Centro-Oeste,1012.32,1100.0,3,307.79
2026-01-16T22:00:00,Centro-Oeste,886.6,1100.0,3,182.17
2026-01-16T23:00:00,Centro-Oeste,861.4,1100.0,1,177.28
2026-01-17T00:00:00,Centro-Oeste,751.12,1100.0,2,188.55
2026-01-17T01:00:00,Centro-Oeste,723.74,1100.0,3,179.97
2026-01-17T02:00:00,Centro-Oeste,730.69,1100.0,3,168.8
2026-01-17T03:00:00,Centro-Oeste,651.18,1100.0,2,167.88
2026-01-17T04:00:00,Centro-Oeste,595.31,1100.0,2,179.15
2026-01-17T05:00:00,Centro-Oeste,655.33,1100.0,1,171.06
2026-01-17T06:00:00,Centro-Oeste,549.39,1100.0,2,178.98
2026-01-17T07:00:00,Centro-Oeste,549.1,1151.25,2,176.86
2026-01-17T08:00:00,Centro-Oeste,563.32,1199.0,3,172.15
2026-01-17T09:00:00,Centro-Oeste,563.52,1240.01,3,169.06
2026-01-17T10:00:00,Centro-Oeste,611.57,1271.47,3,166.02
2026-01-17T11:00:00,Centro-Oeste,630.09,1291.25,1,186.31
2026-01-17T12:00:00,Centro-Oeste,688.39,1298.0,2,187.69
2026-01-17T13:00:00,Centro-Oeste,696.97,1291.25,2,194.51
2026-01-17T14:00:00,Centro-Oeste,761.53,1271.47,3,167.45
2026-01-17T15:00:00,Centro-Oeste,819.6,1240.01,1,194.08
2026-01-17T16:00:00,Centro-Oeste,814.92,1199.0,1,172.43
2026-01-17T17:00:00,Centro-Oeste,844.49,1151.25,1,165.53
2026-01-17T18:00:00,Centro-Oeste,954.13,1100.0,3,237.26
2026-01-17T19:00:00,Centro-Oeste,1026.37,1100.0,3,317.12
2026-01-17T20:00:00,Centro-Oeste,962.53,1100.0,3,238.24
2026-01-17T21:00:00,Centro-Oeste,925.74,1100.0,3,225.15
2026-01-17T22:00:00,Centro-Oeste,818.48,1100.0,2,189.13
2026-01-17T23:00:00,Centro-Oeste,774.76,1100.0,2,168.76
2026-01-18T00:00:00,Centro-Oeste,765.1,1100.0,2,184.17
2026-01-18T01:00:00,Centro-Oeste,740.67,1100.0,3,176.05
2026-01-18T02:00:00,Centro-Oeste,694.4,1100.0,2,166.8
2026-01-18T03:00:00,Centro-Oeste,633.76,1100.0,2,183.83
2026-01-18T04:00:00,Centro-Oeste,593.36,1100.0,3,180.61
2026-01-18T05:00:00,Centro-Oeste,589.51,1100.0,2,166.94
2026-01-18T06:00:00,Centro-Oeste,546.21,1100.0,3,182.7
2026-01-18T07:00:00,Centro-Oeste,549.67,1151.25,2,165.14
2026-01-18T08:00:00,Centro-Oeste,570.01,1199.0,3,189.41
2026-01-18T09:00:00,Centro-Oeste,592.57,1240.01,1,189.45
2026-01-18T10:00:00,Centro-Oeste,602.98,1271.47,3,181.52
2026-01-18T11:00:00,Centro-Oeste,665.5,1291.25,3,184.73
2026-01-18T12:00:00,Centro-Oeste,684.14,1298.0,4,187.42
2026-01-18T13:00:00,Centro-Oeste,719.52,1291.25,1,186.2
2026-01-18T14:00:00,Centro-Oeste,755.95,1271.47,2,173.7
2026-01-18T15:00:00,Centro-Oeste,798.77,1240.01,1,166.62
2026-01-18T16:00:00,Centro-Oeste,813.53,1199.0,2,193.99
2026-01-18T17:00:00,Centro-Oeste,839.9,1151.25,3,177.46
2026-01-18T18:00:00,Centro-Oeste,923.4,1100.0,2,225.98
2026-01-18T19:00:00,Centro-Oeste,960.28,1100.0,3,248.67
2026-01-18T20:00:00,Centro-Oeste,938.51,1100.0,3,236.1
2026-01-18T21:00:00,Centro-Oeste,971.59,1100.0,2,262.64
2026-01-18T22:00:00,Centro-Oeste,803.21,1100.0,2,170.28
2026-01-18T23:00:00,Centro-Oeste,779.25,1100.0,3,179.56
2026-01-05T00:00:00,Sudeste,3875.45,5350.0,3,172.49
2026-01-05T01:00:00,Sudeste,3856.87,5350.0,3,172.73
2026-01-05T02:00:00,Sudeste,3775.31,5350.0,3,184.16
2026-01-05T03:00:00,Sudeste,3587.74,5350.0,1,175.72
2026-01-05T04:00:00,Sudeste,3414.57,5350.0,2,167.54
2026-01-05T05:00:00,Sudeste,3181.93,5350.0,3,168.83
2026-01-05T06:00:00,Sudeste,3126.74,5350.0,1,177.36
2026-01-05T07:00:00,Sudeste,3046.67,5557.7,4,190.96
2026-01-05T08:00:00,Sudeste,3136.01,5751.25,1,171.84
2026-01-05T09:00:00,Sudeste,3235.42,5917.45,2,177.02
2026-01-05T10:00:00,Sudeste,3057.32,6044.99,3,184.15
2026-01-05T11:00:00,Sudeste,3491.2,6125.16,3,177.82
2026-01-05T12:00:00,Sudeste,3776.1,6152.5,3,178.86
2026-01-05T13:00:00,Sudeste,3931.63,6125.16,2,184.04
2026-01-05T14:00:00,Sudeste,4069.27,6044.99,2,172.57
2026-01-05T15:00:00,Sudeste,4508.26,5917.45,2,169.48
2026-01-05T16:00:00,Sudeste,4500.88,5751.25,1,177.35
2026-01-05T17:00:00,Sudeste,4559.85,5557.7,2,209.75
2026-01-05T18:00:00,Sudeste,5245.44,5350.0,4,408.13
2026-01-05T19:00:00,Sudeste,5357.31,5350.0,3,442.77
2026-01-05T20:00:00,Sudeste,5182.04,5350.0,3,393.59
2026-01-05T21:00:00,Sudeste,4724.62,5350.0,2,242.92
2026-01-05T22:00:00,Sudeste,4853.67,5350.0,4,284.2
2026-01-05T23:00:00,Sudeste,4239.99,5350.0,2,183.7
2026-01-06T00:00:00,Sudeste,4191.0,5350.0,2,185.63
2026-01-06T01:00:00,Sudeste,3880.24,5350.0,4,170.84
2026-01-06T02:00:00,Sudeste,3730.23,5350.0,4,167.2
2026-01-06T03:00:00,Sudeste,3504.41,5350.0,3,170.14
2026-01-06T04:00:00,Sudeste,3315.15,5350.0,3,192.65
2026-01-06T05:00:00,Sudeste,3240.06,5350.0,2,166.83
2026-01-06T06:00:00,Sudeste,2790.57,5350.0,3,168.06
2026-01-06T07:00:00,Sudeste,2923.11,5557.7,4,178.07
2026-01-06T08:00:00,Sudeste,3087.84,5751.25,3,192.47
2026-01-06T09:00:00,Sudeste,3175.24,5917.45,1,172.41
2026-01-06T10:00:00,Sudeste,3294.8,6044.99,3,183.76
2026-01-06T11:00:00,Sudeste,3534.36,6125.16,2,176.2
2026-01-06T12:00:00,Sudeste,3809.27,6152.5,1,183.79
2026-01-06T13:00:00,Sudeste,4210.8,6125.16,3,184.62
2026-01-06T14:00:00,Sudeste,3812.97,6044.99,3,167.26
2026-01-06T15:00:00,Sudeste,4346.08,5917.45,2,169.6
2026-01-06T16:00:00,Sudeste,4539.36,5751.25,4,189.94
2026-01-06T17:00:00,Sudeste,4841.21,5557.7,4,238.88
2026-01-06T18:00:00,Sudeste,4967.41,5350.0,2,318.2
2026-01-06T19:00:00,Sudeste,5306.16,5350.0,2,411.26
2026-01-06T20:00:00,Sudeste,5167.04,5350.0,3,363.6
2026-01-06T21:00:00,Sudeste,4908.43,5350.0,2,306.35
2026-01-06T22:00:00,Sudeste,4547.08,5350.0,3,213.92
2026-01-06T23:00:00,Sudeste,4222.65,5350.0,3,181.32
2026-01-07T00:00:00,Sudeste,4105.58,5350.0,2,179.18
2026-01-07T01:00:00,Sudeste,3841.96,5350.0,4,187.2
2026-01-07T02:00:00,Sudeste,3923.94,5350.0,2,192.45
2026-01-07T03:00:00,Sudeste,3387.73,5350.0,4,186.7
2026-01-07T04:00:00,Sudeste,3208.01,5350.0,2,182.08
2026-01-07T05:00:00,Sudeste,3124.34,5350.0,4,169.04
2026-01-07T06:00:00,Sudeste,3120.63,5350.0,4,191.28
2026-01-07T07:00:00,Sudeste,2940.03,5557.7,1,171.67
2026-01-07T08:00:00,Sudeste,3036.39,5751.25,2,181.26
2026-01-07T09:00:00,Sudeste,3210.42,5917.45,1,175.06
2026-01-07T10:00:00,Sudeste,3373.17,6044.99,2,193.0
2026-01-07T11:00:00,Sudeste,3354.49,6125.16,3,179.06
2026-01-07T12:00:00,Sudeste,3668.51,6152.5,2,194.77
2026-01-07T13:00:00,Sudeste,3763.95,6125.16,1,166.54
2026-01-07T14:00:00,Sudeste,4110.29,6044.99,3,172.01
2026-01-07T15:00:00,Sudeste,4236.5,5917.45,2,188.39
2026-01-07T16:00:00,Sudeste,4571.37,5751.25,3,199.07
2026-01-07T17:00:00,Sudeste,4675.38,5557.7,1,200.72
2026-01-07T18:00:00,Sudeste,4951.27,5350.0,1,313.67
2026-01-07T19:00:00,Sudeste,4897.2,5350.0,2,292.75
2026-01-07T20:00:00,Sudeste,4957.7,5350.0,2,325.86
2026-01-07T21:00:00,Sudeste,5352.27,5350.0,2,434.63
2026-01-07T22:00:00,Sudeste,4566.39,5350.0,3,212.81
2026-01-07T23:00:00,Sudeste,4311.03,5350.0,3,186.38
2026-01-08T00:00:00,Sudeste,4102.37,5350.0,2,189.02
2026-01-08T01:00:00,Sudeste,3860.26,5350.0,2,178.49
2026-01-08T02:00:00,Sudeste,3662.32,5350.0,2,182.63
2026-01-08T03:00:00,Sudeste,3386.89,5350.0,3,180.98
2026-01-08T04:00:00,Sudeste,3326.52,5350.0,2,169.49
2026-01-08T05:00:00,Sudeste,3139.02,5350.0,2,185.78
2026-01-08T06:00:00,Sudeste,3006.96,5350.0,1,171.86
2026-01-08T07:00:00,Sudeste,3118.64,5557.7,2,169.44
2026-01-08T08:00:00,Sudeste,3019.35,5751.25,2,165.72
2026-01-08T09:00:00,Sudeste,3267.53,5917.45,3,177.18
2026-01-08T10:00:00,Sudeste,3412.1,6044.99,2,184.83
2026-01-08T11:00:00,Sudeste,3363.28,6125.16,4,193.22
2026-01-08T12:00:00,Sudeste,3757.15,6152.5,1,193.01
2026-01-08T13:00:00,Sudeste,3770.23,6125.16,3,181.67
2026-01-08T14:00:00,Sudeste,4173.34,6044.99,3,188.18
2026-01-08T15:00:00,Sudeste,4195.38,5917.45,4,190.62
2026-01-08T16:00:00,Sudeste,4659.86,5751.25,3,190.89
2026-01-08T17:00:00,Sudeste,4479.17,5557.7,3,178.86
2026-01-08T18:00:00,Sudeste,5393.85,5350.0,2,448.29
2026-01-08T19:00:00,Sudeste,5098.43,5350.0,2,341.72
2026-01-08T20:00:00,Sudeste,4969.57,5350.0,4,327.04
2026-01-08T21:00:00,Sudeste,5369.27,5350.0,3,452.56
2026-01-08T22:00:00,Sudeste,4455.24,5350.0,2,202.11
2026-01-08T23:00:00,Sudeste,4455.75,5350.0,1,202.2
2026-01-09T00:00:00,Sudeste,4165.88,5350.0,2,183.72
2026-01-09T01:00:00,Sudeste,4219.07,5350.0,1,175.51
2026-01-09T02:00:00,Sudeste,3726.88,5350.0,3,185.18
2026-01-09T03:00:00,Sudeste,3435.44,5350.0,2,184.79
2026-01-09T04:00:00,Sudeste,3283.85,5350.0,2,193.12
2026-01-09T05:00:00,Sudeste,3147.53,5350.0,4,180.9
2026-01-09T06:00:00,Sudeste,3036.84,5350.0,4,166.98
2026-01-09T07:00:00,Sudeste,2960.31,5557.7,4,180.39
2026-01-09T08:00:00,Sudeste,3025.17,5751.25,3,175.76
2026-01-09T09:00:00,Sudeste,3011.4,5917.45,2,187.61
2026-01-09T10:00:00,Sudeste,3214.06,6044.99,4,173.1
2026-01-09T11:00:00,Sudeste,3411.92,6125.16,2,188.18
2026-01-09T12:00:00,Sudeste,3601.93,6152.5,2,186.35
2026-01-09T13:00:00,Sudeste,3970.03,6125.16,3,189.54
2026-01-09T14:00:00,Sudeste,3901.03,6044.99,1,185.03
2026-01-09T15:00:00,Sudeste,4358.58,5917.45,2,170.91
2026-01-09T16:00:00,Sudeste,4362.57,5751.25,2,185.45
2026-01-09T17:00:00,Sudeste,4784.39,5557.7,1,243.01
2026-01-09T18:00:00,Sudeste,5225.75,5350.0,3,407.7
2026-01-09T19:00:00,Sudeste,5220.73,5350.0,3,407.35
2026-01-09T20:00:00,Sudeste,5095.05,5350.0,4,342.17
2026-01-09T21:00:00,Sudeste,4986.0,5350.0,3,319.53
2026-01-09T22:00:00,Sudeste,4490.2,5350.0,3,213.9
2026-01-09T23:00:00,Sudeste,4293.15,5350.0,2,199.52
2026-01-10T00:00:00,Sudeste,3784.23,5350.0,3,173.97
2026-01-10T01:00:00,Sudeste,3500.35,5350.0,1,176.59
2026-01-10T02:00:00,Sudeste,3382.29,5350.0,3,188.8
2026-01-10T03:00:00,Sudeste,3362.28,5350.0,1,172.21
2026-01-10T04:00:00,Sudeste,3087.75,5350.0,2,190.61
2026-01-10T05:00:00,Sudeste,2849.29,5350.0,2,171.57
2026-01-10T06:00:00,Sudeste,2823.99,5350.0,2,175.47
2026-01-10T07:00:00,Sudeste,2843.95,5557.7,2,175.72
2026-01-10T08:00:00,Sudeste,2937.2,5751.25,1,192.98
2026-01-10T09:00:00,Sudeste,2925.74,5917.45,1,179.86
2026-01-10T10:00:00,Sudeste,3062.8,6044.99,3,184.38
2026-01-10T11:00:00,Sudeste,3217.46,6125.16,2,192.92
2026-01-10T12:00:00,Sudeste,3448.7,6152.5,2,180.55
2026-01-10T13:00:00,Sudeste,3611.72,6125.16,2,185.71
2026-01-10T14:00:00,Sudeste,3443.86,6044.99,2,182.87
2026-01-10T15:00:00,Sudeste,3957.7,5917.45,2,185.6
2026-01-10T16:00:00,Sudeste,4220.31,5751.25,1,174.43
2026-01-10T17:00:00,Sudeste,4317.12,5557.7,2,169.46
2026-01-10T18:00:00,Sudeste,4646.16,5350.0,2,230.81
2026-01-10T19:00:00,Sudeste,4983.49,5350.0,2,312.47
2026-01-10T20:00:00,Sudeste,4733.42,5350.0,4,269.39
2026-01-10T21:00:00,Sudeste,4708.84,5350.0,1,261.51
2026-01-10T22:00:00,Sudeste,4402.04,5350.0,4,190.69
2026-01-10T23:00:00,Sudeste,4041.92,5350.0,3,189.06
2026-01-11T00:00:00,Sudeste,3625.81,5350.0,3,190.83
2026-01-11T01:00:00,Sudeste,3976.05,5350.0,1,177.16
2026-01-11T02:00:00,Sudeste,3371.02,5350.0,3,184.14
2026-01-11T03:00:00,Sudeste,3307.02,5350.0,1,187.62
2026-01-11T04:00:00,Sudeste,3042.91,4708.0,2,169.88
2026-01-11T05:00:00,Sudeste,2914.82,4708.0,3,173.27
2026-01-11T06:00:00,Sudeste,2832.66,4708.0,4,173.73
2026-01-11T07:00:00,Sudeste,2860.99,4890.78,3,173.79
2026-01-11T08:00:00,Sudeste,2862.23,5061.1,1,189.01
2026-01-11T09:00:00,Sudeste,2923.4,5207.36,1,191.46
2026-01-11T10:00:00,Sudeste,3057.43,5319.59,2,181.61
2026-01-11T11:00:00,Sudeste,3134.01,6125.16,3,165.5
2026-01-11T12:00:00,Sudeste,3527.6,6152.5,1,191.74
2026-01-11T13:00:00,Sudeste,3493.22,6125.16,1,165.05
2026-01-11T14:00:00,Sudeste,3655.2,6044.99,1,180.49
2026-01-11T15:00:00,Sudeste,3921.15,5917.45,1,192.6
2026-01-11T16:00:00,Sudeste,4311.05,5751.25,2,170.63
2026-01-11T17:00:00,Sudeste,4081.12,5557.7,3,173.58
2026-01-11T18:00:00,Sudeste,4952.29,5350.0,3,309.83
2026-01-11T19:00:00,Sudeste,4741.4,5350.0,1,264.99
2026-01-11T20:00:00,Sudeste,4671.91,5350.0,2,235.14
2026-01-11T21:00:00,Sudeste,4797.06,5350.0,3,279.76
2026-01-11T22:00:00,Sudeste,4078.69,5350.0,1,181.64
2026-01-11T23:00:00,Sudeste,3827.47,5350.0,1,177.62
2026-01-12T00:00:00,Sudeste,4153.87,5350.0,1,187.48
2026-01-12T01:00:00,Sudeste,4080.17,5350.0,3,186.89
2026-01-12T02:00:00,Sudeste,3540.21,5350.0,2,190.93
2026-01-12T03:00:00,Sudeste,3508.81,5350.0,4,187.53
2026-01-12T04:00:00,Sudeste,3334.35,5350.0,3,188.21
2026-01-12T05:00:00,Sudeste,3178.32,5350.0,1,172.02
2026-01-12T06:00:00,Sudeste,3128.49,5350.0,3,168.52
2026-01-12T07:00:00,Sudeste,2804.71,5557.7,1,188.86
2026-01-12T08:00:00,Sudeste,3088.47,5751.25,3,169.29
2026-01-12T09:00:00,Sudeste,3157.51,5917.45,2,185.91
2026-01-12T10:00:00,Sudeste,3189.68,6044.99,2,183.14
2026-01-12T11:00:00,Sudeste,3352.38,6125.16,2,181.84
2026-01-12T12:00:00,Sudeste,3690.44,6152.5,1,193.93
2026-01-12T13:00:00,Sudeste,3712.85,6125.16,1,186.62
2026-01-12T14:00:00,Sudeste,4134.2,6044.99,2,178.1
2026-01-12T15:00:00,Sudeste,4138.43,5917.45,2,188.17
2026-01-12T16:00:00,Sudeste,4567.74,5751.25,2,187.67
2026-01-12T17:00:00,Sudeste,4721.8,5557.7,2,232.14
2026-01-12T18:00:00,Sudeste,5051.47,5350.0,2,329.28
2026-01-12T19:00:00,Sudeste,5192.07,5350.0,2,390.34
2026-01-12T20:00:00,Sudeste,5199.24,5350.0,2,381.25
2026-01-12T21:00:00,Sudeste,5093.94,5350.0,2,346.85
2026-01-12T22:00:00,Sudeste,4282.27,5350.0,2,188.49
2026-01-12T23:00:00,Sudeste,4307.29,5350.0,1,180.83
2026-01-13T00:00:00,Sudeste,4094.77,5350.0,2,183.08
2026-01-13T01:00:00,Sudeste,3956.27,5350.0,2,194.64
2026-01-13T02:00:00,Sudeste,3741.01,5350.0,2,172.23
2026-01-13T03:00:00,Sudeste,3479.88,5350.0,1,177.81
2026-01-13T04:00:00,Sudeste,3459.14,5350.0,1,187.15
2026-01-13T05:00:00,Sudeste,3179.81,5350.0,2,179.6
2026-01-13T06:00:00,Sudeste,3243.53,5350.0,3,191.51
2026-01-13T07:00:00,Sudeste,3139.0,5557.7,2,167.71
2026-01-13T08:00:00,Sudeste,3017.65,5751.25,1,172.7
2026-01-13T09:00:00,Sudeste,3363.21,5917.45,3,167.42
2026-01-13T10:00:00,Sudeste,3290.06,6044.99,3,169.65
2026-01-13T11:00:00,Sudeste,3369.38,6125.16,2,181.17
2026-01-13T12:00:00,Sudeste,3789.46,6152.5,2,170.64
